,date,open,high,low,price,volume
670,2021-08-30,1818.199951171875,1820.300048828125,1807.800048828125,1809.0,684
671,2021-08-31,1815.9000244140625,1815.9000244140625,1801.0999755859375,1815.0,82
672,2021-09-01,1813.5,1815.9000244140625,1809.5,1813.0999755859373,114
673,2021-09-02,1813.199951171875,1813.9000244140625,1806.800048828125,1808.699951171875,26
674,2021-09-03,1820.9000244140625,1833.9000244140625,1818.9000244140625,1830.9000244140625,53
675,2021-09-07,1825.699951171875,1825.699951171875,1792.699951171875,1795.9000244140625,48
676,2021-09-08,1781.699951171875,1790.699951171875,1781.699951171875,1790.699951171875,69
677,2021-09-09,1798.699951171875,1798.699951171875,1787.9000244140625,1797.4000244140625,49
678,2021-09-10,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,0
679,2021-09-13,1789.800048828125,1796.0,1784.0,1792.0,533
680,2021-09-14,1791.4000244140625,1806.199951171875,1783.0,1804.699951171875,764
681,2021-09-15,1803.699951171875,1803.699951171875,1792.4000244140625,1792.4000244140625,59
682,2021-09-16,1792.9000244140625,1792.9000244140625,1743.9000244140625,1754.5999755859375,1645
683,2021-09-17,1758.800048828125,1763.0,1749.4000244140625,1749.4000244140625,581
684,2021-09-20,1751.800048828125,1761.800048828125,1750.9000244140625,1761.800048828125,185
685,2021-09-21,1762.199951171875,1776.0,1759.0,1776.0,106
686,2021-09-22,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,17
687,2021-09-23,1766.800048828125,1766.800048828125,1738.199951171875,1747.699951171875,31
688,2021-09-24,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,76
689,2021-09-27,1751.699951171875,1754.4000244140625,1747.5,1750.0,808
690,2021-09-28,1739.5999755859375,1741.699951171875,1726.800048828125,1735.800048828125,15748
691,2021-09-29,1732.4000244140625,1744.0999755859375,1721.4000244140625,1721.5,6634
692,2021-09-30,1725.5,1760.300048828125,1724.5,1755.300048828125,997
693,2021-10-01,1754.300048828125,1762.5999755859375,1748.5,1757.0,2220
694,2021-10-04,1764.5,1768.9000244140625,1749.5,1766.199951171875,417
695,2021-10-05,1764.300048828125,1764.300048828125,1749.0,1759.5999755859375,98
696,2021-10-06,1759.300048828125,1762.9000244140625,1744.699951171875,1760.5,56
697,2021-10-07,1762.4000244140625,1762.4000244140625,1752.800048828125,1757.9000244140625,336
698,2021-10-08,1757.0,1780.0,1754.199951171875,1756.300048828125,254
699,2021-10-11,1756.5999755859375,1757.800048828125,1752.199951171875,1754.5999755859375,128
700,2021-10-12,1751.9000244140625,1768.0,1749.800048828125,1758.300048828125,139
701,2021-10-13,1760.800048828125,1794.5,1760.800048828125,1793.699951171875,150
702,2021-10-14,1792.199951171875,1799.9000244140625,1792.0,1796.699951171875,337
703,2021-10-15,1794.5,1795.4000244140625,1766.5999755859375,1767.199951171875,874
704,2021-10-18,1761.5999755859375,1770.0999755859375,1759.5,1764.800048828125,266
705,2021-10-19,1777.5999755859375,1785.0,1767.5,1769.699951171875,51
706,2021-10-20,1774.5999755859375,1785.5999755859375,1774.0,1784.0999755859375,127
707,2021-10-21,1782.0,1785.699951171875,1781.0,1781.199951171875,146
708,2021-10-22,1787.0999755859375,1806.9000244140625,1784.0,1795.5,532
709,2021-10-25,1794.300048828125,1809.0,1794.0,1806.0,140
710,2021-10-26,1808.800048828125,1808.800048828125,1788.5999755859375,1792.699951171875,359
711,2021-10-27,1791.5,1798.0999755859375,1791.5,1797.9000244140625,543
712,2021-10-28,1795.5,1807.300048828125,1795.5,1801.5999755859373,452
713,2021-10-29,1793.0999755859375,1797.0,1774.5999755859375,1783.0,583
714,2021-11-01,1787.5,1795.0999755859375,1786.699951171875,1795.0999755859375,142
715,2021-11-02,1790.5,1795.5,1787.699951171875,1788.699951171875,213
716,2021-11-03,1768.0,1768.0,1761.800048828125,1763.5999755859375,108
717,2021-11-04,1776.5999755859375,1798.199951171875,1776.199951171875,1793.0,103
718,2021-11-05,1794.9000244140625,1817.0999755859373,1794.9000244140625,1816.4000244140625,239
719,2021-11-08,1817.0,1827.4000244140625,1816.9000244140625,1827.4000244140625,261
720,2021-11-09,1826.0999755859373,1832.699951171875,1820.699951171875,1830.199951171875,170
721,2021-11-10,1825.800048828125,1865.0,1824.9000244140625,1847.5999755859373,795
722,2021-11-11,1853.9000244140625,1866.5,1853.9000244140625,1863.199951171875,292
723,2021-11-12,1860.800048828125,1867.9000244140625,1847.5999755859373,1867.9000244140625,210
724,2021-11-15,1864.5,1866.9000244140625,1864.5,1866.0999755859373,87
725,2021-11-16,1853.5999755859373,1853.5999755859373,1853.5999755859373,1853.5999755859373,1
726,2021-11-17,1862.5999755859373,1869.699951171875,1862.5999755859373,1869.699951171875,2
727,2021-11-18,1861.0,1861.0,1861.0,1861.0,9
728,2021-11-19,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21
729,2021-11-22,1841.5999755859373,1841.5999755859373,1805.699951171875,1806.0,14
730,2021-11-23,1795.5,1795.5,1783.5,1783.5,264
731,2021-11-24,1793.0,1793.0,1781.4000244140625,1784.0999755859375,188
732,2021-11-26,1791.0999755859375,1791.4000244140625,1785.300048828125,1785.300048828125,186800
733,2021-11-29,1791.699951171875,1798.9000244140625,1779.0999755859375,1782.300048828125,26926
734,2021-11-30,1783.9000244140625,1808.0999755859373,1768.699951171875,1773.5999755859375,4903
735,2021-12-01,1774.800048828125,1790.5,1772.300048828125,1781.5999755859375,1128
736,2021-12-02,1780.9000244140625,1780.9000244140625,1760.5999755859375,1760.699951171875,1557
737,2021-12-03,1767.5,1785.0999755859375,1766.5,1782.0,694
738,2021-12-06,1780.199951171875,1783.0,1777.199951171875,1777.5,381
739,2021-12-07,1779.5,1786.0999755859375,1772.300048828125,1782.5999755859375,308
740,2021-12-08,1789.9000244140625,1789.9000244140625,1779.0,1783.4000244140625,1383
741,2021-12-09,1783.5,1783.5,1771.800048828125,1774.5999755859375,455
742,2021-12-10,1773.800048828125,1785.4000244140625,1769.0999755859375,1782.9000244140625,545
743,2021-12-13,1784.4000244140625,1787.0999755859375,1783.800048828125,1786.300048828125,206
744,2021-12-14,1787.0,1787.0,1769.0,1770.4000244140625,322
745,2021-12-15,1767.4000244140625,1778.699951171875,1753.9000244140625,1762.5999755859375,283
746,2021-12-16,1781.0,1798.0999755859375,1781.0,1796.5999755859375,21
747,2021-12-17,1804.0,1812.9000244140625,1803.800048828125,1803.800048828125,654
748,2021-12-20,1796.800048828125,1799.800048828125,1792.0,1793.699951171875,226
749,2021-12-21,1791.4000244140625,1796.5,1787.9000244140625,1787.9000244140625,575
750,2021-12-22,1786.0,1805.199951171875,1785.5,1801.5999755859373,567
751,2021-12-23,1806.0,1811.199951171875,1800.800048828125,1811.199951171875,193
752,2021-12-27,1810.0,1812.0999755859373,1807.0,1808.0999755859373,150
753,2021-12-28,1812.0,1818.0,1805.5,1810.199951171875,146
754,2021-12-29,1803.199951171875,1805.0999755859373,1791.4000244140625,1805.0999755859373,623
755,2021-12-30,1801.699951171875,1816.0,1796.0,1812.699951171875,306
756,2021-12-31,1825.0999755859373,1827.800048828125,1821.4000244140625,1827.5,80
757,2022-01-03,1830.0999755859373,1830.0999755859373,1798.800048828125,1799.4000244140625,116
758,2022-01-04,1800.5,1815.300048828125,1800.0,1814.0,38
759,2022-01-05,1813.0999755859373,1824.5999755859373,1813.0999755859373,1824.5999755859373,8
760,2022-01-06,1787.0999755859375,1791.300048828125,1787.0999755859375,1788.699951171875,30
761,2022-01-07,1791.800048828125,1797.0,1784.4000244140625,1797.0,17
762,2022-01-10,1794.9000244140625,1798.699951171875,1790.4000244140625,1798.4000244140625,534
763,2022-01-11,1803.9000244140625,1822.5,1803.0,1818.5999755859373,743
764,2022-01-12,1819.0,1827.199951171875,1816.9000244140625,1827.199951171875,1547
765,2022-01-13,1819.800048828125,1823.0,1815.4000244140625,1821.199951171875,40
766,2022-01-14,1821.5,1822.0,1816.5,1816.5,816
767,2022-01-18,1816.800048828125,1820.0999755859373,1812.300048828125,1812.300048828125,900
768,2022-01-19,1817.4000244140625,1843.0999755859373,1817.4000244140625,1843.0999755859373,4
769,2022-01-20,1840.5999755859373,1843.0,1838.199951171875,1842.5,20
770,2022-01-21,1838.0,1842.4000244140625,1828.9000244140625,1831.800048828125,19
771,2022-01-24,1837.9000244140625,1842.0999755859373,1837.9000244140625,1841.699951171875,8
772,2022-01-25,1843.0,1852.699951171875,1842.0,1852.699951171875,11
773,2022-01-26,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55
774,2022-01-27,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036
775,2022-01-28,1797.5,1798.4000244140625,1778.800048828125,1784.9000244140625,28521
776,2022-01-31,1788.5,1798.5,1785.0999755859375,1795.0,1735
777,2022-02-01,1797.199951171875,1806.0999755859373,1797.0999755859375,1800.300048828125,223
778,2022-02-02,1797.800048828125,1810.0999755859373,1795.0999755859375,1809.199951171875,1690
779,2022-02-03,1805.800048828125,1808.0999755859373,1787.9000244140625,1803.0,466
780,2022-02-04,1806.0,1813.699951171875,1792.5,1806.5999755859373,571
781,2022-02-07,1812.199951171875,1821.300048828125,1809.0999755859373,1820.5999755859373,601
782,2022-02-08,1818.9000244140625,1827.5999755859373,1815.0,1826.5999755859373,108
783,2022-02-09,1825.4000244140625,1835.199951171875,1825.300048828125,1835.199951171875,683
784,2022-02-10,1833.300048828125,1842.0999755859373,1820.800048828125,1836.199951171875,365
785,2022-02-11,1822.0,1864.800048828125,1822.0,1840.800048828125,181
786,2022-02-14,1861.800048828125,1870.5999755859373,1854.5999755859373,1868.0,79
787,2022-02-15,1872.5999755859373,1879.699951171875,1847.4000244140625,1854.800048828125,86
788,2022-02-16,1858.699951171875,1870.199951171875,1856.300048828125,1870.199951171875,34
789,2022-02-17,1876.300048828125,1900.699951171875,1876.199951171875,1900.699951171875,393
790,2022-02-18,1899.4000244140625,1899.4000244140625,1890.699951171875,1898.5999755859373,51
791,2022-02-22,1908.0999755859373,1912.0,1890.800048828125,1906.0999755859373,173
792,2022-02-23,1896.5999755859373,1910.5999755859373,1895.699951171875,1909.199951171875,73
793,2022-02-24,1911.9000244140625,1972.5,1911.699951171875,1925.0999755859373,2706
794,2022-02-25,1906.9000244140625,1920.0,1883.5999755859373,1886.5,586
795,2022-02-28,1928.300048828125,1928.4000244140625,1894.199951171875,1899.4000244140625,390
796,2022-03-01,1908.300048828125,1942.4000244140625,1903.800048828125,1942.4000244140625,547
797,2022-03-02,1945.5999755859373,1948.199951171875,1919.800048828125,1920.9000244140625,109
798,2022-03-03,1930.5,1940.300048828125,1924.800048828125,1934.4000244140625,122
799,2022-03-04,1937.0,1970.9000244140625,1935.5999755859373,1965.0999755859373,47
800,2022-03-07,1989.0,2001.0999755859373,1963.0,1993.9000244140625,2516
801,2022-03-08,1999.4000244140625,2072.0,1998.0,2040.0999755859373,1813
802,2022-03-09,2053.60009765625,2063.0,1980.800048828125,1985.9000244140625,1022
803,2022-03-10,1978.0999755859373,2010.5,1978.0999755859373,1998.0999755859373,670
804,2022-03-11,1985.0,1996.0,1959.9000244140625,1982.699951171875,865
805,2022-03-14,1976.5,1977.699951171875,1959.5999755859373,1959.5999755859373,145
806,2022-03-15,1939.800048828125,1939.9000244140625,1910.699951171875,1928.5,71
807,2022-03-16,1922.4000244140625,1922.4000244140625,1907.199951171875,1908.0,104
808,2022-03-17,1933.9000244140625,1947.199951171875,1933.9000244140625,1942.0999755859373,39
809,2022-03-18,1934.5,1939.300048828125,1928.199951171875,1928.199951171875,28
810,2022-03-21,1925.4000244140625,1928.5999755859373,1925.0,1928.5999755859373,5
811,2022-03-22,1920.699951171875,1920.699951171875,1920.699951171875,1920.699951171875,26
812,2022-03-23,1936.5999755859373,1936.5999755859373,1936.5999755859373,1936.5999755859373,204
813,2022-03-24,1963.5999755859373,1964.0,1961.5999755859373,1961.5999755859373,8
814,2022-03-25,1953.800048828125,1953.800048828125,1953.800048828125,1953.800048828125,83
815,2022-03-28,1932.5999755859373,1939.5999755859373,1932.5999755859373,1939.5999755859373,7
816,2022-03-29,1893.5,1912.0,1893.5,1912.0,128051
817,2022-03-30,1918.4000244140625,1937.0,1914.5,1933.5,17765
818,2022-03-31,1933.5,1949.9000244140625,1919.0999755859373,1949.199951171875,3617
819,2022-04-01,1935.0,1938.0,1917.0,1919.0999755859373,1016
820,2022-04-04,1921.199951171875,1936.0999755859373,1915.5999755859373,1929.199951171875,371
821,2022-04-05,1927.0999755859373,1943.5,1918.4000244140625,1922.9000244140625,412
822,2022-04-06,1916.699951171875,1931.800048828125,1916.699951171875,1918.4000244140625,138
823,2022-04-07,1919.5,1934.800048828125,1919.5,1933.800048828125,311
824,2022-04-08,1928.800048828125,1947.699951171875,1928.800048828125,1941.5999755859373,153
825,2022-04-11,1946.5999755859373,1968.4000244140625,1941.800048828125,1944.300048828125,163
826,2022-04-12,1952.5,1977.0999755859373,1950.5999755859373,1972.0999755859373,246
827,2022-04-13,1969.5,1981.0,1969.5,1981.0,204
828,2022-04-14,1977.199951171875,1978.699951171875,1963.0,1970.9000244140625,101
829,2022-04-18,1973.4000244140625,1997.0999755859373,1972.800048828125,1982.9000244140625,196
830,2022-04-19,1973.800048828125,1978.300048828125,1945.699951171875,1955.699951171875,130
831,2022-04-20,1945.5,1953.5999755859373,1945.5,1952.300048828125,621
832,2022-04-21,1942.5,1944.9000244140625,1942.5,1944.9000244140625,4
833,2022-04-22,1949.5999755859373,1950.4000244140625,1930.199951171875,1931.0,178
834,2022-04-25,1925.0,1925.0,1889.300048828125,1893.199951171875,748
835,2022-04-26,1900.5,1909.0999755859373,1894.0,1901.4000244140625,302
836,2022-04-27,1897.800048828125,1900.5999755859373,1882.199951171875,1885.9000244140625,1786
837,2022-04-28,1883.800048828125,1893.0,1872.9000244140625,1888.699951171875,513
838,2022-04-29,1902.699951171875,1918.199951171875,1902.4000244140625,1909.300048828125,132
839,2022-05-02,1896.699951171875,1896.800048828125,1853.0,1861.800048828125,385
840,2022-05-03,1868.800048828125,1868.800048828125,1868.800048828125,1868.800048828125,466
841,2022-05-04,1867.0,1867.0,1867.0,1867.0,1
842,2022-05-05,1897.0,1904.300048828125,1874.0,1874.0,80
843,2022-05-06,1874.699951171875,1890.300048828125,1871.5,1881.199951171875,214
844,2022-05-09,1866.5999755859373,1867.5,1854.0,1857.0999755859373,304
845,2022-05-10,1839.9000244140625,1839.9000244140625,1839.9000244140625,1839.9000244140625,1540
846,2022-05-11,1841.5,1852.5999755859373,1841.0,1852.5999755859373,892
847,2022-05-12,1849.800048828125,1851.9000244140625,1822.199951171875,1823.800048828125,153
848,2022-05-13,1825.0,1825.0,1807.4000244140625,1807.4000244140625,335
849,2022-05-16,1790.5,1813.5,1787.0,1813.5,34
850,2022-05-17,1824.9000244140625,1828.5999755859373,1816.699951171875,1818.199951171875,121
851,2022-05-18,1815.0,1819.699951171875,1805.0,1815.9000244140625,311
852,2022-05-19,1810.9000244140625,1841.199951171875,1810.699951171875,1841.199951171875,138
853,2022-05-20,1839.0999755859373,1841.800048828125,1836.300048828125,1841.800048828125,110
854,2022-05-23,1846.300048828125,1863.0,1845.800048828125,1847.800048828125,216
855,2022-05-24,1852.5,1867.0,1852.5,1865.0999755859373,33
856,2022-05-25,1846.199951171875,1846.199951171875,1846.199951171875,1846.199951171875,0
857,2022-05-26,1840.4000244140625,1847.4000244140625,1840.4000244140625,1847.4000244140625,123355
858,2022-05-27,1848.300048828125,1860.699951171875,1845.9000244140625,1851.300048828125,30091
859,2022-05-31,1850.300048828125,1862.0999755859373,1832.800048828125,1842.699951171875,4073
860,2022-06-01,1831.0,1847.9000244140625,1825.300048828125,1843.300048828125,1623
861,2022-06-02,1845.4000244140625,1868.699951171875,1842.0999755859373,1866.5,551
862,2022-06-03,1867.5999755859373,1871.800048828125,1845.4000244140625,1845.4000244140625,53
863,2022-06-06,1849.0,1854.0999755859373,1839.199951171875,1839.199951171875,142
864,2022-06-07,1836.9000244140625,1851.5999755859373,1835.0,1847.5,1168
865,2022-06-08,1844.800048828125,1855.0,1844.4000244140625,1851.9000244140625,218
866,2022-06-09,1846.0999755859373,1850.0999755859373,1837.9000244140625,1848.800048828125,159
867,2022-06-10,1842.699951171875,1875.5999755859373,1823.9000244140625,1871.5,1490
868,2022-06-13,1873.800048828125,1873.800048828125,1818.699951171875,1828.0,127
869,2022-06-14,1825.0,1825.5,1805.300048828125,1809.5,536
870,2022-06-15,1814.0999755859373,1839.0,1810.800048828125,1815.300048828125,108
871,2022-06-16,1819.199951171875,1850.5999755859373,1814.9000244140625,1845.699951171875,136
872,2022-06-17,1853.699951171875,1853.699951171875,1833.5999755859373,1835.5999755859373,170
873,2022-06-21,1835.300048828125,1838.5999755859373,1830.0999755859373,1834.5999755859373,216
874,2022-06-22,1829.5,1842.699951171875,1821.5999755859373,1834.300048828125,115
875,2022-06-23,1835.5,1841.199951171875,1825.699951171875,1825.699951171875,9
876,2022-06-24,1820.5,1826.5,1815.800048828125,1826.5,61
877,2022-06-27,1830.5,1830.699951171875,1819.9000244140625,1820.9000244140625,77
878,2022-06-28,1824.199951171875,1826.0,1817.5,1817.5,391
879,2022-06-29,1818.300048828125,1830.300048828125,1812.800048828125,1813.699951171875,173
880,2022-06-30,1809.5999755859373,1817.300048828125,1801.0,1804.0999755859373,328
881,2022-07-01,1795.5,1806.0999755859373,1791.5999755859375,1798.9000244140625,77
882,2022-07-05,1805.4000244140625,1805.4000244140625,1761.800048828125,1761.800048828125,64
883,2022-07-06,1762.5,1768.0,1734.0,1734.9000244140625,1729
884,2022-07-07,1745.199951171875,1745.199951171875,1737.0,1737.9000244140625,1869
885,2022-07-08,1738.0999755859375,1749.300048828125,1732.0999755859375,1740.5999755859375,370
886,2022-07-11,1732.5,1736.699951171875,1730.0,1730.0,75
887,2022-07-12,1734.199951171875,1735.5,1723.300048828125,1723.300048828125,451
888,2022-07-13,1710.0,1734.199951171875,1710.0,1734.199951171875,368
889,2022-07-14,1710.300048828125,1710.5,1704.5,1704.5,1289
890,2022-07-15,1705.4000244140625,1709.699951171875,1701.0999755859375,1702.4000244140625,721
891,2022-07-18,1712.199951171875,1712.4000244140625,1709.199951171875,1709.199951171875,264
892,2022-07-19,1712.300048828125,1714.4000244140625,1706.0999755859375,1710.0,1684
893,2022-07-20,1707.0999755859375,1708.5,1699.5,1699.5,130
894,2022-07-21,1687.0,1715.5,1679.800048828125,1712.699951171875,183
895,2022-07-22,1713.300048828125,1735.0,1713.0,1727.0999755859375,61
896,2022-07-25,1727.0,1732.0,1719.0,1719.0,67
897,2022-07-26,1718.0,1718.0,1717.699951171875,1717.699951171875,1
898,2022-07-27,1719.0999755859375,1719.0999755859375,1719.0999755859375,1719.0999755859375,144865
899,2022-07-28,1732.300048828125,1755.0,1732.0,1750.300048828125,37236
900,2022-07-29,1754.0,1765.699951171875,1750.0,1762.9000244140625,3485
901,2022-08-01,1763.9000244140625,1772.5,1756.0999755859375,1769.0,705
902,2022-08-02,1772.0999755859375,1786.5999755859375,1759.4000244140625,1771.0999755859375,1078
903,2022-08-03,1756.699951171875,1770.5,1753.0,1758.0,399
904,2022-08-04,1769.4000244140625,1792.0999755859375,1767.699951171875,1788.5,285
905,2022-08-05,1791.199951171875,1791.4000244140625,1764.199951171875,1772.9000244140625,645
906,2022-08-08,1771.800048828125,1786.800048828125,1771.800048828125,1786.800048828125,127
907,2022-08-09,1790.0,1796.0999755859375,1789.0,1794.0,249
908,2022-08-10,1804.4000244140625,1804.9000244140625,1787.800048828125,1795.5999755859375,601
909,2022-08-11,1794.300048828125,1794.300048828125,1785.699951171875,1789.699951171875,1235
910,2022-08-12,1786.300048828125,1800.4000244140625,1784.300048828125,1798.5999755859375,187
911,2022-08-15,1799.0,1799.0,1774.699951171875,1781.4000244140625,64
912,2022-08-16,1777.4000244140625,1777.4000244140625,1771.4000244140625,1773.199951171875,308
913,2022-08-17,1769.699951171875,1769.699951171875,1760.0,1760.300048828125,23
914,2022-08-18,1762.9000244140625,1762.9000244140625,1753.4000244140625,1755.300048828125,321
915,2022-08-19,1753.699951171875,1754.300048828125,1747.5,1747.5999755859375,49
916,2022-08-22,1740.5,1740.5,1726.5,1734.0,347
917,2022-08-23,1738.0,1748.9000244140625,1731.9000244140625,1746.800048828125,509
918,2022-08-24,1745.0,1751.800048828125,1743.5999755859375,1747.800048828125,187
919,2022-08-25,1761.5999755859375,1761.800048828125,1755.0,1757.699951171875,172
920,2022-08-26,1754.0,1755.0,1736.0999755859375,1736.0999755859375,202
921,2022-08-29,1732.4000244140625,1741.199951171875,1732.0999755859375,1736.5999755859375,950
922,2022-08-30,1736.4000244140625,1739.0,1720.699951171875,1723.199951171875,385
923,2022-08-31,1718.300048828125,1720.9000244140625,1708.5,1712.800048828125,2133
924,2022-09-01,1707.9000244140625,1707.9000244140625,1693.9000244140625,1696.5999755859375,683
925,2022-09-02,1703.4000244140625,1715.699951171875,1703.0999755859375,1709.800048828125,182
926,2022-09-06,1709.699951171875,1717.4000244140625,1699.699951171875,1700.4000244140625,697
927,2022-09-07,1694.800048828125,1715.300048828125,1694.699951171875,1715.300048828125,651
928,2022-09-08,1718.199951171875,1718.199951171875,1705.300048828125,1708.0,1193
929,2022-09-09,1719.199951171875,1720.0,1712.800048828125,1716.199951171875,635
930,2022-09-12,1727.4000244140625,1728.0999755859375,1727.4000244140625,1728.0999755859375,68
931,2022-09-13,1720.5,1720.5,1697.300048828125,1705.0,432
932,2022-09-14,1698.699951171875,1701.800048828125,1696.5,1696.5,532
933,2022-09-15,1685.5,1686.0,1662.300048828125,1665.4000244140625,1125
934,2022-09-16,1660.4000244140625,1674.9000244140625,1651.699951171875,1671.699951171875,464
935,2022-09-19,1661.800048828125,1669.4000244140625,1658.5,1666.199951171875,580
936,2022-09-20,1659.699951171875,1659.699951171875,1659.699951171875,1659.699951171875,2830
937,2022-09-21,1665.5,1680.0999755859375,1664.5999755859375,1664.5999755859375,2337
938,2022-09-22,1668.300048828125,1670.800048828125,1668.300048828125,1670.800048828125,973
939,2022-09-23,1667.0,1667.0,1645.300048828125,1645.300048828125,1224
940,2022-09-26,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1205
941,2022-09-27,1632.199951171875,1636.5999755859375,1626.699951171875,1626.699951171875,888
942,2022-09-28,1620.4000244140625,1660.4000244140625,1620.4000244140625,1660.4000244140625,18311
943,2022-09-29,1657.0,1662.5999755859375,1640.0,1658.5,6028
944,2022-09-30,1661.699951171875,1672.699951171875,1658.0,1662.4000244140625,548
945,2022-10-03,1667.199951171875,1700.0,1661.9000244140625,1692.9000244140625,410
946,2022-10-04,1701.199951171875,1728.0,1696.0,1721.0999755859375,291
947,2022-10-05,1724.0999755859375,1726.5999755859375,1703.0,1711.4000244140625,418
948,2022-10-06,1721.0,1723.300048828125,1709.0999755859375,1711.699951171875,133
949,2022-10-07,1710.0999755859375,1710.0999755859375,1693.699951171875,1700.5,179
950,2022-10-10,1693.4000244140625,1693.4000244140625,1667.0,1667.300048828125,195
951,2022-10-11,1661.800048828125,1678.699951171875,1661.0,1678.699951171875,167
952,2022-10-12,1668.0,1672.699951171875,1668.0,1670.300048828125,149
953,2022-10-13,1675.199951171875,1675.300048828125,1641.5,1670.0,729
954,2022-10-14,1665.300048828125,1667.0,1640.0,1641.699951171875,82
955,2022-10-17,1650.199951171875,1657.0,1646.800048828125,1657.0,238
956,2022-10-18,1651.4000244140625,1655.199951171875,1649.0,1649.0,597
957,2022-10-19,1637.5,1637.5,1627.5,1627.5,84
958,2022-10-20,1622.800048828125,1641.4000244140625,1622.800048828125,1630.800048828125,477
959,2022-10-21,1634.0999755859375,1653.9000244140625,1634.0999755859375,1651.0,224
960,2022-10-24,1662.699951171875,1662.699951171875,1648.699951171875,1648.699951171875,29
961,2022-10-25,1648.199951171875,1652.800048828125,1637.300048828125,1652.800048828125,880
962,2022-10-26,1649.800048828125,1667.0,1649.800048828125,1664.0,89
963,2022-10-27,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298
964,2022-10-28,1661.0,1661.0,1638.699951171875,1639.5999755859375,626
965,2022-10-31,1641.800048828125,1641.800048828125,1633.4000244140625,1635.9000244140625,522
966,2022-11-01,1630.800048828125,1653.699951171875,1630.800048828125,1645.0,985
967,2022-11-02,1650.800048828125,1664.699951171875,1634.0,1645.699951171875,612
968,2022-11-03,1629.199951171875,1629.199951171875,1615.0999755859375,1627.300048828125,1427
969,2022-11-04,1630.199951171875,1674.5,1629.0,1672.5,159
970,2022-11-07,1676.9000244140625,1677.9000244140625,1672.9000244140625,1676.5,42
971,2022-11-08,1703.199951171875,1712.0999755859375,1703.199951171875,1712.0999755859375,23
972,2022-11-09,1707.4000244140625,1720.199951171875,1706.0,1710.0999755859375,497
973,2022-11-10,1708.199951171875,1750.300048828125,1708.199951171875,1750.300048828125,325
974,2022-11-11,1763.800048828125,1766.0,1757.5999755859375,1766.0,257
975,2022-11-14,1762.0,1773.5999755859375,1761.5999755859375,1773.5999755859375,358
976,2022-11-15,1770.800048828125,1773.800048828125,1769.9000244140625,1773.800048828125,57
977,2022-11-16,1776.5999755859375,1778.9000244140625,1773.0,1773.0,303
978,2022-11-17,1763.0,1763.0,1756.0,1760.800048828125,18
979,2022-11-18,1763.300048828125,1763.300048828125,1747.5999755859375,1751.9000244140625,414
980,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,544
981,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,15
982,2022-11-23,1736.5,1750.9000244140625,1736.5,1744.9000244140625,39
983,2022-11-25,1753.0,1757.9000244140625,1749.199951171875,1753.300048828125,216
984,2022-11-28,1741.300048828125,1741.300048828125,1740.0999755859375,1740.0999755859375,132767
985,2022-11-29,1739.5,1758.199951171875,1737.9000244140625,1748.4000244140625,19416
986,2022-11-30,1748.0999755859375,1769.4000244140625,1745.0999755859375,1746.0,3339
987,2022-12-01,1768.699951171875,1803.699951171875,1768.699951171875,1801.0999755859375,1053
988,2022-12-02,1802.0,1802.300048828125,1779.4000244140625,1795.9000244140625,1725
989,2022-12-05,1795.699951171875,1808.0,1764.300048828125,1767.4000244140625,1713
990,2022-12-06,1768.5999755859375,1779.4000244140625,1767.9000244140625,1769.300048828125,105
991,2022-12-07,1769.300048828125,1790.300048828125,1769.300048828125,1785.5,422
992,2022-12-08,1782.0,1790.9000244140625,1782.0,1788.699951171875,713
993,2022-12-09,1794.9000244140625,1804.300048828125,1791.0999755859375,1798.0999755859375,125
994,2022-12-12,1787.300048828125,1793.9000244140625,1777.699951171875,1780.5,85
995,2022-12-13,1780.699951171875,1819.800048828125,1780.5,1813.9000244140625,205
996,2022-12-14,1810.800048828125,1812.800048828125,1797.9000244140625,1807.5,1074
997,2022-12-15,1801.0,1801.0,1774.800048828125,1777.199951171875,421
998,2022-12-16,1777.9000244140625,1791.4000244140625,1777.9000244140625,1790.0,206
999,2022-12-19,1791.5999755859375,1796.300048828125,1785.5999755859375,1787.699951171875,79
1000,2022-12-20,1786.5,1821.4000244140625,1786.5,1815.9000244140625,51
1001,2022-12-21,1817.4000244140625,1821.4000244140625,1814.4000244140625,1815.9000244140625,35
1002,2022-12-22,1818.0999755859373,1818.0999755859373,1785.0,1787.0,411
1003,2022-12-23,1794.300048828125,1802.800048828125,1794.0999755859375,1795.9000244140625,49
1004,2022-12-27,1803.4000244140625,1826.300048828125,1803.4000244140625,1814.800048828125,69
1005,2022-12-28,1803.199951171875,1807.9000244140625,1803.0999755859373,1807.9000244140625,434
1006,2022-12-29,1805.800048828125,1819.5,1805.800048828125,1819.5,277
