,Date,Adj Close,Close,High,Low,Open,Volume
686,2021-09-22,1776.699951,1776.699951,1784.300049,1767.0,1776.699951,17
687,2021-09-23,1747.699951,1747.699951,1766.800049,1738.199951,1766.800049,31
688,2021-09-24,1749.699951,1749.699951,1749.699951,1745.0,1749.699951,76
689,2021-09-27,1750.0,1750.0,1754.400024,1747.5,1751.699951,808
690,2021-09-28,1735.800049,1735.800049,1741.699951,1726.800049,1739.599976,15748
691,2021-09-29,1721.5,1721.5,1744.099976,1721.400024,1732.400024,6634
692,2021-09-30,1755.300049,1755.300049,1760.300049,1724.5,1725.5,997
693,2021-10-01,1757.0,1757.0,1762.599976,1748.5,1754.300049,2220
694,2021-10-04,1766.199951,1766.199951,1768.900024,1749.5,1764.5,417
695,2021-10-05,1759.599976,1759.599976,1764.300049,1749.0,1764.300049,98
696,2021-10-06,1760.5,1760.5,1762.900024,1744.699951,1759.300049,56
697,2021-10-07,1757.900024,1757.900024,1762.400024,1752.800049,1762.400024,336
698,2021-10-08,1756.300049,1756.300049,1780.0,1754.199951,1757.0,254
699,2021-10-11,1754.599976,1754.599976,1757.800049,1752.199951,1756.599976,128
700,2021-10-12,1758.300049,1758.300049,1768.0,1749.800049,1751.900024,139
701,2021-10-13,1793.699951,1793.699951,1794.5,1760.800049,1760.800049,150
702,2021-10-14,1796.699951,1796.699951,1799.900024,1792.0,1792.199951,337
703,2021-10-15,1767.199951,1767.199951,1795.400024,1766.599976,1794.5,874
704,2021-10-18,1764.800049,1764.800049,1770.099976,1759.5,1761.599976,266
705,2021-10-19,1769.699951,1769.699951,1785.0,1767.5,1777.599976,51
706,2021-10-20,1784.099976,1784.099976,1785.599976,1774.0,1774.599976,127
707,2021-10-21,1781.199951,1781.199951,1785.699951,1781.0,1782.0,146
708,2021-10-22,1795.5,1795.5,1806.900024,1784.0,1787.099976,532
709,2021-10-25,1806.0,1806.0,1809.0,1794.0,1794.300049,140
710,2021-10-26,1792.699951,1792.699951,1808.800049,1788.599976,1808.800049,359
711,2021-10-27,1797.900024,1797.900024,1798.099976,1791.5,1791.5,543
712,2021-10-28,1801.599976,1801.599976,1807.300049,1795.5,1795.5,452
713,2021-10-29,1783.0,1783.0,1797.0,1774.599976,1793.099976,583
714,2021-11-01,1795.099976,1795.099976,1795.099976,1786.699951,1787.5,142
715,2021-11-02,1788.699951,1788.699951,1795.5,1787.699951,1790.5,213
716,2021-11-03,1763.599976,1763.599976,1768.0,1761.800049,1768.0,108
717,2021-11-04,1793.0,1793.0,1798.199951,1776.199951,1776.599976,103
718,2021-11-05,1816.400024,1816.400024,1817.099976,1794.900024,1794.900024,239
719,2021-11-08,1827.400024,1827.400024,1827.400024,1816.900024,1817.0,261
720,2021-11-09,1830.199951,1830.199951,1832.699951,1820.699951,1826.099976,170
721,2021-11-10,1847.599976,1847.599976,1865.0,1824.900024,1825.800049,795
722,2021-11-11,1863.199951,1863.199951,1866.5,1853.900024,1853.900024,292
723,2021-11-12,1867.900024,1867.900024,1867.900024,1847.599976,1860.800049,210
724,2021-11-15,1866.099976,1866.099976,1866.900024,1864.5,1864.5,87
725,2021-11-16,1853.599976,1853.599976,1853.599976,1853.599976,1853.599976,1
726,2021-11-17,1869.699951,1869.699951,1869.699951,1862.599976,1862.599976,2
727,2021-11-18,1861.0,1861.0,1861.0,1861.0,1861.0,9
728,2021-11-19,1851.199951,1851.199951,1851.199951,1851.199951,1851.199951,21
729,2021-11-22,1806.0,1806.0,1841.599976,1805.699951,1841.599976,14
730,2021-11-23,1783.5,1783.5,1795.5,1783.5,1795.5,264
731,2021-11-24,1784.099976,1784.099976,1793.0,1781.400024,1793.0,188
732,2021-11-26,1785.300049,1785.300049,1791.400024,1785.300049,1791.099976,186800
733,2021-11-29,1782.300049,1782.300049,1798.900024,1779.099976,1791.699951,26926
734,2021-11-30,1773.599976,1773.599976,1808.099976,1768.699951,1783.900024,4903
735,2021-12-01,1781.599976,1781.599976,1790.5,1772.300049,1774.800049,1128
736,2021-12-02,1760.699951,1760.699951,1780.900024,1760.599976,1780.900024,1557
737,2021-12-03,1782.0,1782.0,1785.099976,1766.5,1767.5,694
738,2021-12-06,1777.5,1777.5,1783.0,1777.199951,1780.199951,381
739,2021-12-07,1782.599976,1782.599976,1786.099976,1772.300049,1779.5,308
740,2021-12-08,1783.400024,1783.400024,1789.900024,1779.0,1789.900024,1383
741,2021-12-09,1774.599976,1774.599976,1783.5,1771.800049,1783.5,455
742,2021-12-10,1782.900024,1782.900024,1785.400024,1769.099976,1773.800049,545
743,2021-12-13,1786.300049,1786.300049,1787.099976,1783.800049,1784.400024,206
744,2021-12-14,1770.400024,1770.400024,1787.0,1769.0,1787.0,322
745,2021-12-15,1762.599976,1762.599976,1778.699951,1753.900024,1767.400024,283
746,2021-12-16,1796.599976,1796.599976,1798.099976,1781.0,1781.0,21
747,2021-12-17,1803.800049,1803.800049,1812.900024,1803.800049,1804.0,654
748,2021-12-20,1793.699951,1793.699951,1799.800049,1792.0,1796.800049,226
749,2021-12-21,1787.900024,1787.900024,1796.5,1787.900024,1791.400024,575
750,2021-12-22,1801.599976,1801.599976,1805.199951,1785.5,1786.0,567
751,2021-12-23,1811.199951,1811.199951,1811.199951,1800.800049,1806.0,193
752,2021-12-27,1808.099976,1808.099976,1812.099976,1807.0,1810.0,150
753,2021-12-28,1810.199951,1810.199951,1818.0,1805.5,1812.0,146
754,2021-12-29,1805.099976,1805.099976,1805.099976,1791.400024,1803.199951,623
755,2021-12-30,1812.699951,1812.699951,1816.0,1796.0,1801.699951,306
756,2021-12-31,1827.5,1827.5,1827.800049,1821.400024,1825.099976,80
757,2022-01-03,1799.400024,1799.400024,1830.099976,1798.800049,1830.099976,116
758,2022-01-04,1814.0,1814.0,1815.300049,1800.0,1800.5,38
759,2022-01-05,1824.599976,1824.599976,1824.599976,1813.099976,1813.099976,8
760,2022-01-06,1788.699951,1788.699951,1791.300049,1787.099976,1787.099976,30
761,2022-01-07,1797.0,1797.0,1797.0,1784.400024,1791.800049,17
762,2022-01-10,1798.400024,1798.400024,1798.699951,1790.400024,1794.900024,534
763,2022-01-11,1818.599976,1818.599976,1822.5,1803.0,1803.900024,743
764,2022-01-12,1827.199951,1827.199951,1827.199951,1816.900024,1819.0,1547
765,2022-01-13,1821.199951,1821.199951,1823.0,1815.400024,1819.800049,40
766,2022-01-14,1816.5,1816.5,1822.0,1816.5,1821.5,816
767,2022-01-18,1812.300049,1812.300049,1820.099976,1812.300049,1816.800049,900
768,2022-01-19,1843.099976,1843.099976,1843.099976,1817.400024,1817.400024,4
769,2022-01-20,1842.5,1842.5,1843.0,1838.199951,1840.599976,20
770,2022-01-21,1831.800049,1831.800049,1842.400024,1828.900024,1838.0,19
771,2022-01-24,1841.699951,1841.699951,1842.099976,1837.900024,1837.900024,8
772,2022-01-25,1852.699951,1852.699951,1852.699951,1842.0,1843.0,11
773,2022-01-26,1829.900024,1829.900024,1829.900024,1829.900024,1829.900024,55
774,2022-01-27,1793.300049,1793.300049,1793.300049,1793.300049,1793.300049,196036
775,2022-01-28,1784.900024,1784.900024,1798.400024,1778.800049,1797.5,28521
776,2022-01-31,1795.0,1795.0,1798.5,1785.099976,1788.5,1735
777,2022-02-01,1800.300049,1800.300049,1806.099976,1797.099976,1797.199951,223
778,2022-02-02,1809.199951,1809.199951,1810.099976,1795.099976,1797.800049,1690
779,2022-02-03,1803.0,1803.0,1808.099976,1787.900024,1805.800049,466
780,2022-02-04,1806.599976,1806.599976,1813.699951,1792.5,1806.0,571
781,2022-02-07,1820.599976,1820.599976,1821.300049,1809.099976,1812.199951,601
782,2022-02-08,1826.599976,1826.599976,1827.599976,1815.0,1818.900024,108
783,2022-02-09,1835.199951,1835.199951,1835.199951,1825.300049,1825.400024,683
784,2022-02-10,1836.199951,1836.199951,1842.099976,1820.800049,1833.300049,365
785,2022-02-11,1840.800049,1840.800049,1864.800049,1822.0,1822.0,181
786,2022-02-14,1868.0,1868.0,1870.599976,1854.599976,1861.800049,79
787,2022-02-15,1854.800049,1854.800049,1879.699951,1847.400024,1872.599976,86
788,2022-02-16,1870.199951,1870.199951,1870.199951,1856.300049,1858.699951,34
789,2022-02-17,1900.699951,1900.699951,1900.699951,1876.199951,1876.300049,393
790,2022-02-18,1898.599976,1898.599976,1899.400024,1890.699951,1899.400024,51
791,2022-02-22,1906.099976,1906.099976,1912.0,1890.800049,1908.099976,173
792,2022-02-23,1909.199951,1909.199951,1910.599976,1895.699951,1896.599976,73
793,2022-02-24,1925.099976,1925.099976,1972.5,1911.699951,1911.900024,2706
794,2022-02-25,1886.5,1886.5,1920.0,1883.599976,1906.900024,586
795,2022-02-28,1899.400024,1899.400024,1928.400024,1894.199951,1928.300049,390
796,2022-03-01,1942.400024,1942.400024,1942.400024,1903.800049,1908.300049,547
797,2022-03-02,1920.900024,1920.900024,1948.199951,1919.800049,1945.599976,109
798,2022-03-03,1934.400024,1934.400024,1940.300049,1924.800049,1930.5,122
799,2022-03-04,1965.099976,1965.099976,1970.900024,1935.599976,1937.0,47
800,2022-03-07,1993.900024,1993.900024,2001.099976,1963.0,1989.0,2516
801,2022-03-08,2040.099976,2040.099976,2072.0,1998.0,1999.400024,1813
802,2022-03-09,1985.900024,1985.900024,2063.0,1980.800049,2053.600098,1022
803,2022-03-10,1998.099976,1998.099976,2010.5,1978.099976,1978.099976,670
804,2022-03-11,1982.699951,1982.699951,1996.0,1959.900024,1985.0,865
805,2022-03-14,1959.599976,1959.599976,1977.699951,1959.599976,1976.5,145
806,2022-03-15,1928.5,1928.5,1939.900024,1910.699951,1939.800049,71
807,2022-03-16,1908.0,1908.0,1922.400024,1907.199951,1922.400024,104
808,2022-03-17,1942.099976,1942.099976,1947.199951,1933.900024,1933.900024,39
809,2022-03-18,1928.199951,1928.199951,1939.300049,1928.199951,1934.5,28
810,2022-03-21,1928.599976,1928.599976,1928.599976,1925.0,1925.400024,5
811,2022-03-22,1920.699951,1920.699951,1920.699951,1920.699951,1920.699951,26
812,2022-03-23,1936.599976,1936.599976,1936.599976,1936.599976,1936.599976,204
813,2022-03-24,1961.599976,1961.599976,1964.0,1961.599976,1963.599976,8
814,2022-03-25,1953.800049,1953.800049,1953.800049,1953.800049,1953.800049,83
815,2022-03-28,1939.599976,1939.599976,1939.599976,1932.599976,1932.599976,7
816,2022-03-29,1912.0,1912.0,1912.0,1893.5,1893.5,128051
817,2022-03-30,1933.5,1933.5,1937.0,1914.5,1918.400024,17765
818,2022-03-31,1949.199951,1949.199951,1949.900024,1919.099976,1933.5,3617
819,2022-04-01,1919.099976,1919.099976,1938.0,1917.0,1935.0,1016
820,2022-04-04,1929.199951,1929.199951,1936.099976,1915.599976,1921.199951,371
821,2022-04-05,1922.900024,1922.900024,1943.5,1918.400024,1927.099976,412
822,2022-04-06,1918.400024,1918.400024,1931.800049,1916.699951,1916.699951,138
823,2022-04-07,1933.800049,1933.800049,1934.800049,1919.5,1919.5,311
824,2022-04-08,1941.599976,1941.599976,1947.699951,1928.800049,1928.800049,153
825,2022-04-11,1944.300049,1944.300049,1968.400024,1941.800049,1946.599976,163
826,2022-04-12,1972.099976,1972.099976,1977.099976,1950.599976,1952.5,246
827,2022-04-13,1981.0,1981.0,1981.0,1969.5,1969.5,204
828,2022-04-14,1970.900024,1970.900024,1978.699951,1963.0,1977.199951,101
829,2022-04-18,1982.900024,1982.900024,1997.099976,1972.800049,1973.400024,196
830,2022-04-19,1955.699951,1955.699951,1978.300049,1945.699951,1973.800049,130
831,2022-04-20,1952.300049,1952.300049,1953.599976,1945.5,1945.5,621
832,2022-04-21,1944.900024,1944.900024,1944.900024,1942.5,1942.5,4
833,2022-04-22,1931.0,1931.0,1950.400024,1930.199951,1949.599976,178
834,2022-04-25,1893.199951,1893.199951,1925.0,1889.300049,1925.0,748
835,2022-04-26,1901.400024,1901.400024,1909.099976,1894.0,1900.5,302
836,2022-04-27,1885.900024,1885.900024,1900.599976,1882.199951,1897.800049,1786
837,2022-04-28,1888.699951,1888.699951,1893.0,1872.900024,1883.800049,513
838,2022-04-29,1909.300049,1909.300049,1918.199951,1902.400024,1902.699951,132
839,2022-05-02,1861.800049,1861.800049,1896.800049,1853.0,1896.699951,385
840,2022-05-03,1868.800049,1868.800049,1868.800049,1868.800049,1868.800049,466
841,2022-05-04,1867.0,1867.0,1867.0,1867.0,1867.0,1
842,2022-05-05,1874.0,1874.0,1904.300049,1874.0,1897.0,80
843,2022-05-06,1881.199951,1881.199951,1890.300049,1871.5,1874.699951,214
844,2022-05-09,1857.099976,1857.099976,1867.5,1854.0,1866.599976,304
845,2022-05-10,1839.900024,1839.900024,1839.900024,1839.900024,1839.900024,1540
846,2022-05-11,1852.599976,1852.599976,1852.599976,1841.0,1841.5,892
847,2022-05-12,1823.800049,1823.800049,1851.900024,1822.199951,1849.800049,153
848,2022-05-13,1807.400024,1807.400024,1825.0,1807.400024,1825.0,335
849,2022-05-16,1813.5,1813.5,1813.5,1787.0,1790.5,34
850,2022-05-17,1818.199951,1818.199951,1828.599976,1816.699951,1824.900024,121
851,2022-05-18,1815.900024,1815.900024,1819.699951,1805.0,1815.0,311
852,2022-05-19,1841.199951,1841.199951,1841.199951,1810.699951,1810.900024,138
853,2022-05-20,1841.800049,1841.800049,1841.800049,1836.300049,1839.099976,110
854,2022-05-23,1847.800049,1847.800049,1863.0,1845.800049,1846.300049,216
855,2022-05-24,1865.099976,1865.099976,1867.0,1852.5,1852.5,33
856,2022-05-25,1846.199951,1846.199951,1846.199951,1846.199951,1846.199951,0
857,2022-05-26,1847.400024,1847.400024,1847.400024,1840.400024,1840.400024,123355
858,2022-05-27,1851.300049,1851.300049,1860.699951,1845.900024,1848.300049,30091
859,2022-05-31,1842.699951,1842.699951,1862.099976,1832.800049,1850.300049,4073
860,2022-06-01,1843.300049,1843.300049,1847.900024,1825.300049,1831.0,1623
861,2022-06-02,1866.5,1866.5,1868.699951,1842.099976,1845.400024,551
862,2022-06-03,1845.400024,1845.400024,1871.800049,1845.400024,1867.599976,53
863,2022-06-06,1839.199951,1839.199951,1854.099976,1839.199951,1849.0,142
864,2022-06-07,1847.5,1847.5,1851.599976,1835.0,1836.900024,1168
865,2022-06-08,1851.900024,1851.900024,1855.0,1844.400024,1844.800049,218
866,2022-06-09,1848.800049,1848.800049,1850.099976,1837.900024,1846.099976,159
867,2022-06-10,1871.5,1871.5,1875.599976,1823.900024,1842.699951,1490
868,2022-06-13,1828.0,1828.0,1873.800049,1818.699951,1873.800049,127
869,2022-06-14,1809.5,1809.5,1825.5,1805.300049,1825.0,536
870,2022-06-15,1815.300049,1815.300049,1839.0,1810.800049,1814.099976,108
871,2022-06-16,1845.699951,1845.699951,1850.599976,1814.900024,1819.199951,136
872,2022-06-17,1835.599976,1835.599976,1853.699951,1833.599976,1853.699951,170
873,2022-06-21,1834.599976,1834.599976,1838.599976,1830.099976,1835.300049,216
874,2022-06-22,1834.300049,1834.300049,1842.699951,1821.599976,1829.5,115
875,2022-06-23,1825.699951,1825.699951,1841.199951,1825.699951,1835.5,9
876,2022-06-24,1826.5,1826.5,1826.5,1815.800049,1820.5,61
877,2022-06-27,1820.900024,1820.900024,1830.699951,1819.900024,1830.5,77
878,2022-06-28,1817.5,1817.5,1826.0,1817.5,1824.199951,391
879,2022-06-29,1813.699951,1813.699951,1830.300049,1812.800049,1818.300049,173
880,2022-06-30,1804.099976,1804.099976,1817.300049,1801.0,1809.599976,328
881,2022-07-01,1798.900024,1798.900024,1806.099976,1791.599976,1795.5,77
882,2022-07-05,1761.800049,1761.800049,1805.400024,1761.800049,1805.400024,64
883,2022-07-06,1734.900024,1734.900024,1768.0,1734.0,1762.5,1729
884,2022-07-07,1737.900024,1737.900024,1745.199951,1737.0,1745.199951,1869
885,2022-07-08,1740.599976,1740.599976,1749.300049,1732.099976,1738.099976,370
886,2022-07-11,1730.0,1730.0,1736.699951,1730.0,1732.5,75
887,2022-07-12,1723.300049,1723.300049,1735.5,1723.300049,1734.199951,451
888,2022-07-13,1734.199951,1734.199951,1734.199951,1710.0,1710.0,368
889,2022-07-14,1704.5,1704.5,1710.5,1704.5,1710.300049,1289
890,2022-07-15,1702.400024,1702.400024,1709.699951,1701.099976,1705.400024,721
891,2022-07-18,1709.199951,1709.199951,1712.400024,1709.199951,1712.199951,264
892,2022-07-19,1710.0,1710.0,1714.400024,1706.099976,1712.300049,1684
893,2022-07-20,1699.5,1699.5,1708.5,1699.5,1707.099976,130
894,2022-07-21,1712.699951,1712.699951,1715.5,1679.800049,1687.0,183
895,2022-07-22,1727.099976,1727.099976,1735.0,1713.0,1713.300049,61
896,2022-07-25,1719.0,1719.0,1732.0,1719.0,1727.0,67
897,2022-07-26,1717.699951,1717.699951,1718.0,1717.699951,1718.0,1
898,2022-07-27,1719.099976,1719.099976,1719.099976,1719.099976,1719.099976,144865
899,2022-07-28,1750.300049,1750.300049,1755.0,1732.0,1732.300049,37236
900,2022-07-29,1762.900024,1762.900024,1765.699951,1750.0,1754.0,3485
901,2022-08-01,1769.0,1769.0,1772.5,1756.099976,1763.900024,705
902,2022-08-02,1771.099976,1771.099976,1786.599976,1759.400024,1772.099976,1078
903,2022-08-03,1758.0,1758.0,1770.5,1753.0,1756.699951,399
904,2022-08-04,1788.5,1788.5,1792.099976,1767.699951,1769.400024,285
905,2022-08-05,1772.900024,1772.900024,1791.400024,1764.199951,1791.199951,645
906,2022-08-08,1786.800049,1786.800049,1786.800049,1771.800049,1771.800049,127
907,2022-08-09,1794.0,1794.0,1796.099976,1789.0,1790.0,249
908,2022-08-10,1795.599976,1795.599976,1804.900024,1787.800049,1804.400024,601
909,2022-08-11,1789.699951,1789.699951,1794.300049,1785.699951,1794.300049,1235
910,2022-08-12,1798.599976,1798.599976,1800.400024,1784.300049,1786.300049,187
911,2022-08-15,1781.400024,1781.400024,1799.0,1774.699951,1799.0,64
912,2022-08-16,1773.199951,1773.199951,1777.400024,1771.400024,1777.400024,308
913,2022-08-17,1760.300049,1760.300049,1769.699951,1760.0,1769.699951,23
914,2022-08-18,1755.300049,1755.300049,1762.900024,1753.400024,1762.900024,321
915,2022-08-19,1747.599976,1747.599976,1754.300049,1747.5,1753.699951,49
916,2022-08-22,1734.0,1734.0,1740.5,1726.5,1740.5,347
917,2022-08-23,1746.800049,1746.800049,1748.900024,1731.900024,1738.0,509
918,2022-08-24,1747.800049,1747.800049,1751.800049,1743.599976,1745.0,187
919,2022-08-25,1757.699951,1757.699951,1761.800049,1755.0,1761.599976,172
920,2022-08-26,1736.099976,1736.099976,1755.0,1736.099976,1754.0,202
921,2022-08-29,1736.599976,1736.599976,1741.199951,1732.099976,1732.400024,950
922,2022-08-30,1723.199951,1723.199951,1739.0,1720.699951,1736.400024,385
923,2022-08-31,1712.800049,1712.800049,1720.900024,1708.5,1718.300049,2133
924,2022-09-01,1696.599976,1696.599976,1707.900024,1693.900024,1707.900024,683
925,2022-09-02,1709.800049,1709.800049,1715.699951,1703.099976,1703.400024,182
926,2022-09-06,1700.400024,1700.400024,1717.400024,1699.699951,1709.699951,697
927,2022-09-07,1715.300049,1715.300049,1715.300049,1694.699951,1694.800049,651
928,2022-09-08,1708.0,1708.0,1718.199951,1705.300049,1718.199951,1193
929,2022-09-09,1716.199951,1716.199951,1720.0,1712.800049,1719.199951,635
930,2022-09-12,1728.099976,1728.099976,1728.099976,1727.400024,1727.400024,68
931,2022-09-13,1705.0,1705.0,1720.5,1697.300049,1720.5,432
932,2022-09-14,1696.5,1696.5,1701.800049,1696.5,1698.699951,532
933,2022-09-15,1665.400024,1665.400024,1686.0,1662.300049,1685.5,1125
934,2022-09-16,1671.699951,1671.699951,1674.900024,1651.699951,1660.400024,464
935,2022-09-19,1666.199951,1666.199951,1669.400024,1658.5,1661.800049,580
936,2022-09-20,1659.699951,1659.699951,1659.699951,1659.699951,1659.699951,2830
937,2022-09-21,1664.599976,1664.599976,1680.099976,1664.599976,1665.5,2337
938,2022-09-22,1670.800049,1670.800049,1670.800049,1668.300049,1668.300049,973
939,2022-09-23,1645.300049,1645.300049,1667.0,1645.300049,1667.0,1224
940,2022-09-26,1623.300049,1623.300049,1623.300049,1623.300049,1623.300049,1205
941,2022-09-27,1626.699951,1626.699951,1636.599976,1626.699951,1632.199951,888
942,2022-09-28,1660.400024,1660.400024,1660.400024,1620.400024,1620.400024,18311
943,2022-09-29,1658.5,1658.5,1662.599976,1640.0,1657.0,6028
944,2022-09-30,1662.400024,1662.400024,1672.699951,1658.0,1661.699951,548
945,2022-10-03,1692.900024,1692.900024,1700.0,1661.900024,1667.199951,410
946,2022-10-04,1721.099976,1721.099976,1728.0,1696.0,1701.199951,291
947,2022-10-05,1711.400024,1711.400024,1726.599976,1703.0,1724.099976,418
948,2022-10-06,1711.699951,1711.699951,1723.300049,1709.099976,1721.0,133
949,2022-10-07,1700.5,1700.5,1710.099976,1693.699951,1710.099976,179
950,2022-10-10,1667.300049,1667.300049,1693.400024,1667.0,1693.400024,195
951,2022-10-11,1678.699951,1678.699951,1678.699951,1661.0,1661.800049,167
952,2022-10-12,1670.300049,1670.300049,1672.699951,1668.0,1668.0,149
953,2022-10-13,1670.0,1670.0,1675.300049,1641.5,1675.199951,729
954,2022-10-14,1641.699951,1641.699951,1667.0,1640.0,1665.300049,82
955,2022-10-17,1657.0,1657.0,1657.0,1646.800049,1650.199951,238
956,2022-10-18,1649.0,1649.0,1655.199951,1649.0,1651.400024,597
957,2022-10-19,1627.5,1627.5,1637.5,1627.5,1637.5,84
958,2022-10-20,1630.800049,1630.800049,1641.400024,1622.800049,1622.800049,477
959,2022-10-21,1651.0,1651.0,1653.900024,1634.099976,1634.099976,224
960,2022-10-24,1648.699951,1648.699951,1662.699951,1648.699951,1662.699951,29
961,2022-10-25,1652.800049,1652.800049,1652.800049,1637.300049,1648.199951,880
962,2022-10-26,1664.0,1664.0,1667.0,1649.800049,1649.800049,89
963,2022-10-27,1660.699951,1660.699951,1660.699951,1660.699951,1660.699951,2298
964,2022-10-28,1639.599976,1639.599976,1661.0,1638.699951,1661.0,626
965,2022-10-31,1635.900024,1635.900024,1641.800049,1633.400024,1641.800049,522
966,2022-11-01,1645.0,1645.0,1653.699951,1630.800049,1630.800049,985
967,2022-11-02,1645.699951,1645.699951,1664.699951,1634.0,1650.800049,612
968,2022-11-03,1627.300049,1627.300049,1629.199951,1615.099976,1629.199951,1427
969,2022-11-04,1672.5,1672.5,1674.5,1629.0,1630.199951,159
970,2022-11-07,1676.5,1676.5,1677.900024,1672.900024,1676.900024,42
971,2022-11-08,1712.099976,1712.099976,1712.099976,1703.199951,1703.199951,23
972,2022-11-09,1710.099976,1710.099976,1720.199951,1706.0,1707.400024,497
973,2022-11-10,1750.300049,1750.300049,1750.300049,1708.199951,1708.199951,325
974,2022-11-11,1766.0,1766.0,1766.0,1757.599976,1763.800049,257
975,2022-11-14,1773.599976,1773.599976,1773.599976,1761.599976,1762.0,358
976,2022-11-15,1773.800049,1773.800049,1773.800049,1769.900024,1770.800049,57
977,2022-11-16,1773.0,1773.0,1778.900024,1773.0,1776.599976,303
978,2022-11-17,1760.800049,1760.800049,1763.0,1756.0,1763.0,18
979,2022-11-18,1751.900024,1751.900024,1763.300049,1747.599976,1763.300049,414
980,2022-11-21,1737.400024,1737.400024,1744.900024,1736.099976,1739.0,544
981,2022-11-22,1738.300049,1738.300049,1741.699951,1738.300049,1741.699951,15
982,2022-11-23,1744.900024,1744.900024,1750.900024,1736.5,1736.5,39
983,2022-11-25,1753.300049,1753.300049,1757.900024,1749.199951,1753.0,216
984,2022-11-28,1740.099976,1740.099976,1741.300049,1740.099976,1741.300049,132767
985,2022-11-29,1748.400024,1748.400024,1758.199951,1737.900024,1739.5,19416
986,2022-11-30,1746.0,1746.0,1769.400024,1745.099976,1748.099976,3339
987,2022-12-01,1801.099976,1801.099976,1803.699951,1768.699951,1768.699951,1053
988,2022-12-02,1795.900024,1795.900024,1802.300049,1779.400024,1802.0,1725
989,2022-12-05,1767.400024,1767.400024,1808.0,1764.300049,1795.699951,1713
990,2022-12-06,1769.300049,1769.300049,1779.400024,1767.900024,1768.599976,105
991,2022-12-07,1785.5,1785.5,1790.300049,1769.300049,1769.300049,422
992,2022-12-08,1788.699951,1788.699951,1790.900024,1782.0,1782.0,713
993,2022-12-09,1798.099976,1798.099976,1804.300049,1791.099976,1794.900024,125
994,2022-12-12,1780.5,1780.5,1793.900024,1777.699951,1787.300049,85
995,2022-12-13,1813.900024,1813.900024,1819.800049,1780.5,1780.699951,205
996,2022-12-14,1807.5,1807.5,1812.800049,1797.900024,1810.800049,1074
997,2022-12-15,1777.199951,1777.199951,1801.0,1774.800049,1801.0,421
998,2022-12-16,1790.0,1790.0,1791.400024,1777.900024,1777.900024,206
999,2022-12-19,1787.699951,1787.699951,1796.300049,1785.599976,1791.599976,79
1000,2022-12-20,1815.900024,1815.900024,1821.400024,1786.5,1786.5,51
1001,2022-12-21,1815.900024,1815.900024,1821.400024,1814.400024,1817.400024,35
1002,2022-12-22,1787.0,1787.0,1818.099976,1785.0,1818.099976,411
1003,2022-12-23,1795.900024,1795.900024,1802.800049,1794.099976,1794.300049,49
1004,2022-12-27,1814.800049,1814.800049,1826.300049,1803.400024,1803.400024,69
1005,2022-12-28,1807.900024,1807.900024,1807.900024,1803.099976,1803.199951,434
1006,2022-12-29,1819.5,1819.5,1819.5,1805.800049,1805.800049,277
1007,2022-12-30,1819.699951,1819.699951,1822.300049,1816.800049,1817.0,95
1008,2023-01-03,1839.699951,1839.699951,1839.699951,1836.199951,1836.199951,29
1009,2023-01-04,1852.800049,1852.800049,1859.099976,1845.599976,1845.599976,25
1010,2023-01-05,1834.800049,1834.800049,1855.199951,1834.800049,1855.199951,24
1011,2023-01-06,1864.199951,1864.199951,1868.199951,1835.300049,1838.400024,26
1012,2023-01-09,1872.699951,1872.699951,1880.0,1867.0,1867.0,62
1013,2023-01-10,1871.599976,1871.599976,1878.099976,1871.599976,1877.800049,101
1014,2023-01-11,1874.599976,1874.599976,1877.800049,1873.099976,1873.099976,1236
1015,2023-01-12,1895.5,1895.5,1897.400024,1877.199951,1877.199951,59
1016,2023-01-13,1918.400024,1918.400024,1920.900024,1898.300049,1899.0,512
1017,2023-01-17,1907.199951,1907.199951,1920.099976,1905.199951,1920.099976,706
1018,2023-01-18,1904.400024,1904.400024,1911.099976,1903.099976,1911.099976,1027
1019,2023-01-19,1922.099976,1922.099976,1931.800049,1922.099976,1922.099976,371
1020,2023-01-20,1926.400024,1926.400024,1928.5,1921.400024,1922.099976,1346
1021,2023-01-23,1927.099976,1927.099976,1927.099976,1915.0,1926.5,218
1022,2023-01-24,1933.900024,1933.900024,1936.800049,1931.800049,1931.800049,201
1023,2023-01-25,1941.199951,1941.199951,1941.199951,1939.800049,1941.199951,7
1024,2023-01-26,1929.099976,1929.099976,1937.099976,1927.099976,1936.599976,131
1025,2023-01-27,1928.599976,1928.599976,1928.599976,1928.599976,1928.599976,150902
1026,2023-01-30,1922.900024,1922.900024,1933.599976,1920.300049,1928.300049,27220
1027,2023-01-31,1929.5,1929.5,1930.400024,1900.599976,1923.0,1910
1028,2023-02-01,1927.800049,1927.800049,1955.0,1922.0,1927.199951,2290
1029,2023-02-02,1916.300049,1916.300049,1959.099976,1911.300049,1952.300049,748
1030,2023-02-03,1862.900024,1862.900024,1917.0,1861.5,1912.400024,992
1031,2023-02-06,1866.199951,1866.199951,1880.0,1863.400024,1865.599976,424
1032,2023-02-07,1871.699951,1871.699951,1875.699951,1868.0,1870.0,297
1033,2023-02-08,1877.400024,1877.400024,1880.400024,1872.099976,1872.099976,230
1034,2023-02-09,1866.199951,1866.199951,1884.599976,1859.800049,1875.300049,223
